32.00;"cu";0.03
32.00;"se";14.50
32.00;"vita";268.00
32.00;"proa";33.00
32.00;"vitd";0.30
32.00;"vitc";0.00
32.00;"vitb1";0.06
32.00;"vitb2";0.27
32.00;"vitb3";7.12
32.00;"vitb5";0.56
32.00;"vitb6";0.08
32.00;"vitb12";1.60
32.00;"vitk";2.70
32.00;"vitb9";0.00
32.00;"chol";110.00
33.00;"prot";20.05
33.00;"fat";27.25
33.00;"carb";0.49
33.00;"kcal";327.00
33.00;"water";48.42
33.00;"caf";0.00
33.00;"fibre";0.00
33.00;"ca";497.00
33.00;"fe";0.13
33.00;"mg";21.00
33.00;"p";393.00
33.00;"k";128.00
33.00;"na";800.00
33.00;"zn";2.10
33.00;"cu";0.02
33.00;"se";14.50
33.00;"vita";339.00
33.00;"proa";15.00
33.00;"vitd";0.30
33.00;"vitc";0.00
33.00;"vitb1";0.08
33.00;"vitb2";0.50
33.00;"vitb3";4.97
33.00;"vitb5";1.17
33.00;"vitb6";0.08
33.00;"vitb12";1.04
33.00;"vitk";2.30
33.00;"vitb9";0.00
33.00;"chol";90.00
34.00;"prot";24.48
34.00;"fat";30.28
34.00;"carb";0.68
34.00;"kcal";373.00
34.00;"water";41.01
34.00;"caf";0.00
34.00;"fibre";0.00
34.00;"ca";746.00
34.00;"fe";0.72
34.00;"mg";27.00
34.00;"p";444.00
34.00;"k";81.00
34.00;"na";536.00
34.00;"zn";3.00
34.00;"cu";0.03
34.00;"se";14.50
34.00;"vita";192.00
34.00;"proa";78.00
34.00;"vitd";0.30
34.00;"vitc";0.00
34.00;"vitb1";0.01
34.00;"vitb2";0.39
34.00;"vitb3";5.34
34.00;"vitb5";0.21
34.00;"vitb6";0.07
34.00;"vitb12";0.83
34.00;"vitk";2.50
34.00;"vitb9";0.00
34.00;"chol";89.00
35.00;"prot";21.60
35.00;"fat";24.64
35.00;"carb";2.47
35.00;"kcal";318.00
35.00;"water";48.38
35.00;"caf";0.00
35.00;"fibre";0.00
35.00;"ca";575.00
35.00;"fe";0.20
35.00;"mg";21.00
35.00;"p";412.00
35.00;"k";75.00
35.00;"na";415.00
35.00;"zn";2.46
35.00;"cu";0.02
35.00;"se";16.10
35.00;"vita";192.00
35.00;"proa";63.00
35.00;"vitd";0.30
35.00;"vitc";0.00
35.00;"vitb1";0.01
35.00;"vitb2";0.27
35.00;"vitb3";5.12
35.00;"vitb5";0.07
35.00;"vitb6";0.06
35.00;"vitb12";0.73
35.00;"vitk";2.50
35.00;"vitb9";0.00
35.00;"chol";89.00
37.00;"prot";23.41
37.00;"fat";30.04
37.00;"carb";1.12
37.00;"kcal";368.00
37.00;"water";41.77
37.00;"caf";0.00
37.00;"fibre";0.00
37.00;"ca";717.00
37.00;"fe";0.41
37.00;"mg";27.00
37.00;"p";468.00
37.00;"k";134.00
37.00;"na";628.00
37.00;"zn";2.81
37.00;"cu";0.03
37.00;"se";14.50
37.00;"vita";297.00
37.00;"proa";13.00
37.00;"vitd";0.30
37.00;"vitc";0.00
37.00;"vitb1";0.01
37.00;"vitb2";0.32
37.00;"vitb3";5.55
37.00;"vitb5";0.19
37.00;"vitb6";0.05
37.00;"vitb12";1.47
37.00;"vitk";2.50
37.00;"vitb9";0.00
37.00;"chol";96.00
38.00;"prot";9.96
38.00;"fat";23.43
38.00;"carb";2.94
38.00;"kcal";260.00
38.00;"water";62.21
38.00;"caf";0.00
38.00;"fibre";0.00
38.00;"ca";75.00
38.00;"fe";0.28
38.00;"mg";8.00
38.00;"p";136.00
38.00;"k";114.00
38.00;"na";399.00
38.00;"zn";0.52
38.00;"cu";0.01
38.00;"se";3.00
38.00;"vita";289.00
38.00;"proa";108.00
38.00;"vitd";0.30
38.00;"vitc";0.00
38.00;"vitb1";0.01
38.00;"vitb2";0.19
38.00;"vitb3";1.60
38.00;"vitb5";0.56
38.00;"vitb6";0.04
38.00;"vitb12";0.26
38.00;"vitb9";0.00
38.00;"chol";76.00
39.00;"prot";38.46
39.00;"fat";28.61
39.00;"carb";4.06
39.00;"kcal";431.00
39.00;"lact";0.15
39.00;"water";20.84
39.00;"caf";0.00
39.00;"fibre";0.00
39.00;"ca";1109.00
39.00;"fe";0.90
39.00;"mg";38.00
39.00;"p";729.00
39.00;"k";125.00
39.00;"na";1529.00
39.00;"zn";3.87
39.00;"cu";0.23
39.00;"se";17.70
39.00;"vita";117.00
39.00;"proa";31.00
39.00;"vitd";0.70
39.00;"vitc";0.00
39.00;"vitb1";0.02
39.00;"vitb2";0.48
39.00;"vitb3";8.74
39.00;"vitb5";0.32
39.00;"vitb6";0.04
39.00;"vitb12";2.26
39.00;"vitk";1.90
39.00;"vitb9";0.00
39.00;"chol";88.00
40.00;"prot";35.75
40.00;"fat";25.83
40.00;"carb";3.22
40.00;"kcal";392.00
40.00;"water";29.16
40.00;"caf";0.00
40.00;"fibre";0.00
40.00;"ca";1184.00
40.00;"fe";0.82
40.00;"mg";44.00
40.00;"p";694.00
40.00;"k";92.00
40.00;"na";1602.00
40.00;"zn";2.75
40.00;"cu";0.03
40.00;"se";22.50
40.00;"vita";106.00
40.00;"proa";28.00
40.00;"vitd";0.70
40.00;"vitc";0.00
40.00;"vitb1";0.03
40.00;"vitb2";0.33
40.00;"vitb3";8.30
40.00;"vitb5";0.45
40.00;"vitb6";0.09
40.00;"vitb12";1.20
40.00;"vitk";1.70
40.00;"vitb9";0.00
40.00;"chol";68.00
41.00;"prot";23.78
41.00;"fat";28.20
41.00;"carb";0.57
41.00;"kcal";352.00
41.00;"water";45.45
41.00;"caf";0.00
41.00;"fibre";0.00
41.00;"ca";650.00
41.00;"fe";0.43
41.00;"mg";24.00
41.00;"p";360.00
41.00;"k";136.00
41.00;"na";534.00
41.00;"zn";2.60
41.00;"cu";0.02
41.00;"se";14.50
41.00;"vita";313.00
41.00;"proa";29.00
41.00;"vitd";0.30
41.00;"vitc";0.00
41.00;"vitb1";0.01
41.00;"vitb2";0.24
41.00;"vitb3";5.77
41.00;"vitb5";0.21
41.00;"vitb6";0.05
41.00;"vitb12";1.50
41.00;"vitk";2.40
41.00;"vitb9";0.00
41.00;"chol";123.00
42.00;"prot";25.58
42.00;"fat";26.62
42.00;"carb";2.14
42.00;"kcal";351.00
42.00;"water";40.95
42.00;"caf";0.00
42.00;"fibre";0.00
42.00;"ca";756.00
42.00;"fe";0.52
42.00;"mg";28.00
42.00;"p";496.00
42.00;"k";138.00
42.00;"na";876.00
42.00;"zn";3.23
42.00;"cu";0.02
42.00;"se";14.50
42.00;"vita";230.00
42.00;"proa";68.00
42.00;"vitd";0.30
42.00;"vitc";0.00
42.00;"vitb1";0.01
42.00;"vitb2";0.32
42.00;"vitb3";5.90
42.00;"vitb5";0.47
42.00;"vitb6";0.07
42.00;"vitb12";1.46
42.00;"vitk";2.20
42.00;"vitb9";0.00
42.00;"chol";69.00
43.00;"prot";11.26
43.00;"fat";12.98
43.00;"carb";3.04
43.00;"kcal";174.00
43.00;"water";71.70
43.00;"caf";0.00
43.00;"fibre";0.00
43.00;"ca";207.00
43.00;"fe";0.38
43.00;"mg";11.00
43.00;"p";158.00
43.00;"k";105.00
43.00;"na";84.00
43.00;"zn";1.16
43.00;"cu";0.02
43.00;"se";14.50
43.00;"vita";117.00
43.00;"proa";33.00
43.00;"vitd";
43.00;"vitc";0.00
43.00;"vitb1";0.01
43.00;"vitb2";0.19
43.00;"vitb3";2.18
43.00;"vitb5";0.21
43.00;"vitb6";0.04
43.00;"vitb12";0.34
43.00;"vitk";1.10
43.00;"vitb9";0.00
43.00;"chol";51.00
44.00;"prot";11.39
44.00;"fat";7.91
44.00;"carb";5.14
44.00;"kcal";138.00
44.00;"water";74.41
44.00;"caf";0.00
44.00;"fibre";0.00
44.00;"ca";272.00
44.00;"fe";0.44
44.00;"mg";15.00
44.00;"p";183.00
44.00;"k";125.00
44.00;"na";125.00
44.00;"zn";1.34
44.00;"cu";0.03
44.00;"se";16.70
44.00;"vita";105.00
44.00;"proa";20.00
44.00;"vitd";
44.00;"vitc";0.00
44.00;"vitb1";0.02
44.00;"vitb2";0.18
44.00;"vitb3";2.19
44.00;"vitb5";0.24
44.00;"vitb6";0.02
44.00;"vitb12";0.29
44.00;"vitk";0.70
44.00;"vitb9";0.00
44.00;"chol";31.00
45.00;"prot";31.80
45.00;"fat";26.94
45.00;"carb";3.63
45.00;"kcal";387.00
45.00;"water";30.91
45.00;"caf";0.00
45.00;"fibre";0.00
45.00;"ca";1064.00
45.00;"fe";0.77
45.00;"mg";41.00
45.00;"p";760.00
45.00;"k";86.00
45.00;"na";1200.00
45.00;"zn";2.58
45.00;"cu";0.03
45.00;"se";14.50
45.00;"vita";90.00
45.00;"proa";69.00
45.00;"vitd";0.30
45.00;"vitc";0.00
45.00;"vitb1";0.03
45.00;"vitb2";0.37
45.00;"vitb3";7.22
45.00;"vitb5";0.42
45.00;"vitb6";0.08
45.00;"vitb12";1.12
45.00;"vitk";2.20
45.00;"vitb9";0.00
45.00;"chol";104.00
46.00;"prot";21.54
46.00;"fat";30.64
46.00;"carb";2.00
46.00;"kcal";369.00
46.00;"water";39.38
46.00;"caf";0.00
46.00;"fibre";0.00
46.00;"ca";662.00
46.00;"fe";0.56
46.00;"mg";30.00
46.00;"p";392.00
46.00;"k";91.00
46.00;"na";1809.00
46.00;"zn";2.08
46.00;"cu";0.03
46.00;"se";14.50
46.00;"vita";290.00
46.00;"proa";48.00
46.00;"vitd";0.30
46.00;"vitc";0.00
46.00;"vitb1";0.04
46.00;"vitb2";0.58
46.00;"vitb3";5.78
46.00;"vitb5";1.73
46.00;"vitb6";0.12
46.00;"vitb12";0.64
46.00;"vitb9";0.00
46.00;"chol";90.00
47.00;"prot";26.93
47.00;"fat";27.80
47.00;"carb";5.38
47.00;"kcal";380.00
47.00;"lact";0.06
47.00;"water";37.12
47.00;"caf";0.00
47.00;"fibre";0.00
47.00;"ca";791.00
47.00;"fe";0.20
47.00;"mg";38.00
47.00;"p";567.00
47.00;"k";77.00
47.00;"na";192.00
47.00;"zn";4.36
47.00;"cu";0.04
47.00;"se";18.20
47.00;"vita";214.00
47.00;"proa";70.00
47.00;"vitd";1.10
47.00;"vitc";0.00
47.00;"vitb1";0.06
47.00;"vitb2";0.29
47.00;"vitb3";6.77
47.00;"vitb5";0.42
47.00;"vitb6";0.08
47.00;"vitb12";3.34
47.00;"vitk";2.50
47.00;"vitb9";0.00
47.00;"chol";92.00
48.00;"prot";24.41
48.00;"fat";25.98
48.00;"carb";1.88
48.00;"kcal";340.00
48.00;"water";42.86
48.00;"caf";0.00
48.00;"fibre";0.00
48.00;"ca";700.00
48.00;"fe";0.23
48.00;"mg";13.00
48.00;"p";500.00
48.00;"k";65.00
48.00;"na";753.00
48.00;"zn";3.50
48.00;"cu";0.02
48.00;"se";14.50
48.00;"vita";236.00
48.00;"proa";156.00
48.00;"vitd";0.30
48.00;"vitc";0.00
48.00;"vitb1";0.06
48.00;"vitb2";0.35
48.00;"vitb3";6.07
48.00;"vitb5";0.34
48.00;"vitb6";0.06
48.00;"vitb12";2.10
48.00;"vitb9";0.00
48.00;"chol";102.00
50.00;"prot";24.73
50.00;"fat";25.01
50.00;"carb";2.10
50.00;"kcal";334.00
50.00;"water";42.31
50.00;"caf";0.00
50.00;"fibre";0.00
50.00;"ca";772.00
50.00;"fe";0.61
50.00;"mg";29.00
50.00;"p";762.00
50.00;"k";216.00
50.00;"na";1370.00
50.00;"zn";3.61
50.00;"cu";0.02
50.00;"se";15.90
50.00;"vita";192.00
50.00;"proa";63.00
50.00;"vitd";1.10
50.00;"vitc";0.00
50.00;"vitb1";0.01
50.00;"vitb2";0.27
50.00;"vitb3";6.03
50.00;"vitb5";0.26
50.00;"vitb6";0.03
50.00;"vitb12";1.23
50.00;"vitk";2.20
50.00;"vitb9";0.00
50.00;"chol";85.00
54.00;"prot";3.20
54.00;"fat";22.22
54.00;"carb";12.49
54.00;"kcal";257.00
54.00;"water";61.33
54.00;"caf";0.00
54.00;"fibre";0.00
54.00;"ca";101.00
54.00;"fe";0.05
54.00;"mg";11.00
54.00;"p";89.00
54.00;"k";147.00
54.00;"na";130.00
54.00;"zn";0.37
54.00;"cu";0.01
54.00;"se";1.40
54.00;"vita";184.00
54.00;"proa";43.00
54.00;"vitd";0.80
54.00;"vitc";0.00
54.00;"vitb1";0.03
54.00;"vitb2";0.06
54.00;"vitb3";0.82
54.00;"vitb5";0.30
54.00;"vitb6";0.04
54.00;"vitb12";0.29
54.00;"vitk";1.90
54.00;"vitb9";0.00
54.00;"chol";76.00
55.00;"prot";3.81
55.00;"fat";7.48
55.00;"carb";13.54
55.00;"kcal";135.00
55.00;"water";74.37
55.00;"caf";0.00
55.00;"fibre";0.00
55.00;"ca";130.00
55.00;"fe";0.20
55.00;"mg";19.00
55.00;"p";109.00
55.00;"k";165.00
55.00;"na";54.00
55.00;"zn";0.46
55.00;"cu";0.01
55.00;"se";4.20
55.00;"vita";45.00
55.00;"proa";6.00
55.00;"vitd";0.40
55.00;"vitc";1.50
55.00;"vitb1";0.03
55.00;"vitb2";0.19
55.00;"vitb3";1.00
55.00;"vitb5";0.41
55.00;"vitb6";0.05
55.00;"vitb12";0.45
55.00;"vitk";0.20
55.00;"vitb9";0.00
55.00;"chol";59.00
61.00;"prot";3.30
61.00;"fat";1.97
61.00;"carb";4.68
61.00;"kcal";50.00
61.00;"lact";5.01
61.00;"water";89.33
61.00;"caf";0.00
61.00;"fibre";0.00
61.00;"ca";117.00
61.00;"fe";0.03
61.00;"mg";11.00
61.00;"p";94.00
61.00;"k";150.00
61.00;"na";41.00
61.00;"zn";0.43
61.00;"cu";0.01
61.00;"se";2.50
61.00;"vita";55.00
61.00;"proa";3.00
61.00;"vitd";1.07
61.00;"vitc";0.20
61.00;"vitb1";0.03
61.00;"vitb2";0.18
61.00;"vitb3";0.75
61.00;"vitb5";0.35
61.00;"vitb6";0.03
61.00;"vitb12";0.46
61.00;"vitk";0.20
61.00;"vitb9";0.00
61.00;"chol";8.00
66.00;"prot";26.32
66.00;"fat";26.71
66.00;"carb";38.42
66.00;"kcal";496.00
66.00;"water";2.47
66.00;"caf";0.00
66.00;"fibre";0.00
66.00;"ca";912.00
66.00;"fe";0.47
66.00;"mg";85.00
66.00;"p";776.00
66.00;"k";1330.00
66.00;"na";371.00
66.00;"zn";3.34
66.00;"cu";0.08
66.00;"se";16.30
66.00;"vita";253.00
66.00;"proa";43.00
66.00;"vitd";7.80
66.00;"vitc";8.60
66.00;"vitb1";0.28
66.00;"vitb2";1.20
66.00;"vitb3";6.82
66.00;"vitb5";2.27
66.00;"vitb6";0.30
66.00;"vitb12";3.25
66.00;"vitk";1.80
66.00;"vitb9";0.00
66.00;"chol";97.00
68.00;"prot";7.91
68.00;"fat";8.70
68.00;"carb";54.40
68.00;"kcal";321.00
68.00;"water";27.16
68.00;"caf";0.00
68.00;"fibre";0.00
68.00;"ca";284.00
68.00;"fe";0.19
68.00;"mg";26.00
68.00;"p";253.00
68.00;"k";371.00
68.00;"na";127.00
68.00;"zn";0.94
68.00;"cu";0.01
68.00;"se";14.80
68.00;"vita";73.00
68.00;"proa";14.00
68.00;"vitd";
68.00;"vitc";2.60
68.00;"vitb1";0.09
68.00;"vitb2";0.41
68.00;"vitb3";2.07
68.00;"vitb5";0.75
68.00;"vitb6";0.05
68.00;"vitb12";0.44
68.00;"vitk";0.60
68.00;"vitb9";0.00
68.00;"chol";34.00
72.00;"prot";3.56
72.00;"fat";4.14
72.00;"carb";4.45
72.00;"kcal";69.00
72.00;"water";87.03
72.00;"caf";0.00
72.00;"fibre";0.00
72.00;"ca";134.00
72.00;"fe";0.05
72.00;"mg";14.00
72.00;"p";111.00
72.00;"k";204.00
72.00;"na";50.00
72.00;"zn";0.30
72.00;"cu";0.04
72.00;"se";1.40
72.00;"vita";56.00
72.00;"proa";7.00
72.00;"vitd";1.00
72.00;"vitc";1.30
72.00;"vitb1";0.04
72.00;"vitb2";0.13
